Year;pop;ISO3166_alpha3;ISO3166_numeric;Region;SubRegion;OPEC;EU;OECD;co2_mtco2;coalprod_mtoe;gasprod_mtoe;oilprod_mt
1970;16.000008;MAR;504;Africa;Northern Africa;0;0;0;6.886796454;;;
1971;16.347198;MAR;504;Africa;Northern Africa;0;0;0;7.266140329;;;
1972;16.695003;MAR;504;Africa;Northern Africa;0;0;0;7.947493981;;;
1973;17.049165;MAR;504;Africa;Northern Africa;0;0;0;9.27759207;;;
1974;17.416964;MAR;504;Africa;Northern Africa;0;0;0;9.864959088;;;
1975;17.803698;MAR;504;Africa;Northern Africa;0;0;0;10.38693455;;;
1976;18.210754;MAR;504;Africa;Northern Africa;0;0;0;11.33548567;;;
1977;18.636977;MAR;504;Africa;Northern Africa;0;0;0;12.51682494;;;
1978;19.081718;MAR;504;Africa;Northern Africa;0;0;0;13.40569822;;;
1979;19.543347;MAR;504;Africa;Northern Africa;0;0;0;14.55225592;;;
1980;20.019847;MAR;504;Africa;Northern Africa;0;0;0;14.91820046;;;
1981;20.511601;MAR;504;Africa;Northern Africa;0;0;0;14.8840898;;;
1982;21.016818;MAR;504;Africa;Northern Africa;0;0;0;15.47328196;;;
1983;21.528502;MAR;504;Africa;Northern Africa;0;0;0;16.22442733;;;
1984;22.03761;MAR;504;Africa;Northern Africa;0;0;0;16.80904967;;;
1985;22.537376;MAR;504;Africa;Northern Africa;0;0;0;17.17301305;;;
1986;23.023935;MAR;504;Africa;Northern Africa;0;0;0;17.75927289;;;
1987;23.497766;MAR;504;Africa;Northern Africa;0;0;0;18.21255439;;;
1988;23.96182;MAR;504;Africa;Northern Africa;0;0;0;19.15634047;;;
1989;24.421191;MAR;504;Africa;Northern Africa;0;0;0;20.98020261;;;
1990;24.879136;MAR;504;Africa;Northern Africa;0;0;0;21.31564882;;;
1991;25.336862;MAR;504;Africa;Northern Africa;0;0;0;21.54651595;;;
1992;25.791494;MAR;504;Africa;Northern Africa;0;0;0;24.24855174;;;
1993;26.237417;MAR;504;Africa;Northern Africa;0;0;0;25.15978256;;;
1994;26.667048;MAR;504;Africa;Northern Africa;0;0;0;27.29501694;;;
1995;27.075232;MAR;504;Africa;Northern Africa;0;0;0;27.14705095;;;
1996;27.460603;MAR;504;Africa;Northern Africa;0;0;0;27.62474379;;;
1997;27.825901;MAR;504;Africa;Northern Africa;0;0;0;28.37352611;;;
1998;28.175263;MAR;504;Africa;Northern Africa;0;0;0;29.89478817;;;
1999;28.514798;MAR;504;Africa;Northern Africa;0;0;0;31.49939227;;;
2000;28.849621;MAR;504;Africa;Northern Africa;0;0;0;31.58134425;;;
2001;29.181832;MAR;504;Africa;Northern Africa;0;0;0;34.35978837;;;
2002;29.512368;MAR;504;Africa;Northern Africa;0;0;0;35.37163838;;;
2003;29.843937;MAR;504;Africa;Northern Africa;0;0;0;34.69792963;;;
2004;30.179285;MAR;504;Africa;Northern Africa;0;0;0;40.12019407;;;
2005;30.52107;MAR;504;Africa;Northern Africa;0;0;0;43.88872546;;;
2006;30.869346;MAR;504;Africa;Northern Africa;0;0;0;44.56264295;;;
2007;31.225881;MAR;504;Africa;Northern Africa;0;0;0;43.77363127;;;
2008;31.596855;MAR;504;Africa;Northern Africa;0;0;0;48.63896204;;;
2009;31.989897;MAR;504;Africa;Northern Africa;0;0;0;45.15296942;;;
2010;32.409639;MAR;504;Africa;Northern Africa;0;0;0;49.09352608;;;
2011;32.858823;MAR;504;Africa;Northern Africa;0;0;0;52.91207841;;;
2012;33.333789;MAR;504;Africa;Northern Africa;0;0;0;53.92530053;;;
2013;33.824769;MAR;504;Africa;Northern Africa;0;0;0;54.3101806;;;
2014;34.318082;MAR;504;Africa;Northern Africa;0;0;0;56.46089799;;;
2015;34.803322;MAR;504;Africa;Northern Africa;0;0;0;56.71814599;;;
2016;35.276786;MAR;504;Africa;Northern Africa;0;0;0;56.97232083;;;
2017;35.73958;MAR;504;Africa;Northern Africa;0;0;0;59.99319678;;;
2018;36.191805;MAR;504;Africa;Northern Africa;0;0;0;62.76779934;;;
1995;15.759132;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
1996;16.248232;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
1997;16.701351;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
1998;17.13678;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
1999;17.584869;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2000;18.067687;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2001;18.588758;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2002;19.139658;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2003;19.716598;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2004;20.312705;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2005;20.92307;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2006;21.547463;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2007;22.188387;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2008;22.846758;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2009;23.524063;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2010;24.221405;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2011;24.939005;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2012;25.676606;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2013;26.434372;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2014;27.212382;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2015;28.010691;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
2016;28.829476;MOZ;508;Africa;Eastern Africa;0;0;0;;;;
